CustomerID,PaymentDate,Subtotal,ShippingFee
186,2/15/2021,$177.99 ,$36.99 
188,2/15/2021,$172.99 ,$32.99 
189,2/15/2021,$301.99 ,$36.99 
190,2/15/2021,$301.99 ,$36.99 
191,2/15/2021,$252.99 ,$40.99 
192,2/15/2021,$432.99 ,$40.99 
194,2/15/2021,$313.99 ,$44.99 
195,2/15/2021,$177.99 ,$36.99 
196,2/15/2021,$301.99 ,$36.99 
198,2/15/2021,$432.99 ,$40.99 
199,2/15/2021,$172.99 ,$32.99 
200,2/15/2021,$177.99 ,$36.99 
201,2/15/2021,$252.99 ,$40.99 
203,2/15/2021,$432.99 ,$40.99 
204,2/15/2021,$92.99 ,$32.99 
205,2/15/2021,$353.99 ,$48.99 
206,2/15/2021,$92.99 ,$32.99 
207,2/15/2021,$301.99 ,$36.99 
211,2/15/2021,$177.99 ,$36.99 
212,2/15/2021,$252.99 ,$40.99 
213,2/15/2021,$655.99 ,$48.99 
214,2/15/2021,$177.99 ,$36.99 
215,2/15/2021,$177.99 ,$36.99 
216,2/15/2021,$177.99 ,$36.99 
217,2/15/2021,$432.99 ,$40.99 
218,2/15/2021,$172.99 ,$32.99 
219,2/15/2021,$92.99 ,$32.99 
220,2/15/2021,$301.99 ,$36.99 
221,2/15/2021,$92.99 ,$32.99 
222,2/15/2021,$353.99 ,$48.99 
223,2/15/2021,$301.99 ,$36.99 
224,2/15/2021,$252.99 ,$40.99 
225,2/15/2021,$537.99 ,$44.99 
226,2/15/2021,$301.99 ,$36.99 
227,2/15/2021,$252.99 ,$40.99 
228,2/15/2021,$301.99 ,$36.99 
229,2/15/2021,$92.99 ,$32.99 
230,2/15/2021,$301.99 ,$36.99 
231,2/15/2021,$252.99 ,$40.99 
232,2/15/2021,$432.99 ,$40.99 
234,2/15/2021,$353.99 ,$48.99 
235,2/15/2021,$252.99 ,$40.99 
237,2/15/2021,$313.99 ,$44.99 
238,2/15/2021,$252.99 ,$40.99 
239,2/15/2021,$252.99 ,$40.99 
240,2/15/2021,$252.99 ,$40.99 
241,2/15/2021,$655.99 ,$48.99 
242,2/15/2021,$92.99 ,$32.99 
243,2/15/2021,$432.99 ,$40.99 
244,2/15/2021,$252.99 ,$40.99 
245,2/15/2021,$177.99 ,$36.99 
246,2/15/2021,$537.99 ,$44.99 
247,2/15/2021,$252.99 ,$40.99 
248,2/15/2021,$301.99 ,$36.99 
249,2/15/2021,$172.99 ,$32.99 
250,2/15/2021,$301.99 ,$36.99 
251,2/15/2021,$313.99 ,$44.99 
252,2/15/2021,$432.99 ,$40.99 
253,2/15/2021,$432.99 ,$40.99 
254,2/15/2021,$301.99 ,$36.99 
255,2/15/2021,$252.99 ,$40.99 
256,2/15/2021,$432.99 ,$40.99 
257,2/15/2021,$252.99 ,$40.99 
258,2/15/2021,$172.99 ,$32.99 
259,2/15/2021,$301.99 ,$36.99 
260,2/15/2021,$252.99 ,$40.99 
261,2/15/2021,$301.99 ,$36.99 
262,2/15/2021,$432.99 ,$40.99 
263,2/15/2021,$252.99 ,$40.99 
264,2/15/2021,$432.99 ,$40.99 
265,2/15/2021,$301.99 ,$36.99 
266,2/15/2021,$172.99 ,$32.99 
267,2/15/2021,$432.99 ,$40.99 
268,2/15/2021,$301.99 ,$36.99 
270,2/15/2021,$313.99 ,$44.99 
271,2/15/2021,$252.99 ,$40.99 
272,2/15/2021,$537.99 ,$44.99 
273,2/15/2021,$252.99 ,$40.99 
274,2/15/2021,$252.99 ,$40.99 
275,2/15/2021,$252.99 ,$40.99 
276,2/15/2021,$432.99 ,$40.99 
277,2/15/2021,$177.99 ,$36.99 
278,2/15/2021,$353.99 ,$48.99 
279,2/15/2021,$177.99 ,$36.99 
280,2/15/2021,$172.99 ,$32.99 
281,2/15/2021,$252.99 ,$40.99 
282,2/15/2021,$313.99 ,$44.99 
283,2/15/2021,$432.99 ,$40.99 
284,2/15/2021,$172.99 ,$32.99 
285,2/15/2021,$353.99 ,$48.99 
286,2/15/2021,$301.99 ,$36.99 
287,2/15/2021,$177.99 ,$36.99 
288,2/15/2021,$313.99 ,$44.99 
289,2/15/2021,$301.99 ,$36.99 
290,2/15/2021,$313.99 ,$44.99 
291,2/15/2021,$177.99 ,$36.99 
292,2/15/2021,$301.99 ,$36.99 
293,2/15/2021,$301.99 ,$36.99 
294,2/15/2021,$301.99 ,$36.99 
295,2/15/2021,$252.99 ,$40.99 
296,2/15/2021,$313.99 ,$44.99 
297,2/15/2021,$92.99 ,$32.99 
299,2/15/2021,$252.99 ,$40.99 
300,2/15/2021,$177.99 ,$36.99 
301,2/15/2021,$252.99 ,$40.99 
303,2/15/2021,$301.99 ,$36.99 
304,2/15/2021,$252.99 ,$40.99 
305,2/15/2021,$172.99 ,$32.99 
306,2/15/2021,$252.99 ,$40.99 
307,2/15/2021,$252.99 ,$40.99 
308,2/15/2021,$301.99 ,$36.99 
309,2/15/2021,$432.99 ,$40.99 
310,2/15/2021,$172.99 ,$32.99 
311,2/15/2021,$252.99 ,$40.99 
312,2/15/2021,$177.99 ,$36.99 
313,2/15/2021,$177.99 ,$36.99 
314,2/15/2021,$432.99 ,$40.99 
315,2/15/2021,$301.99 ,$36.99 
316,2/15/2021,$252.99 ,$40.99 
317,2/15/2021,$301.99 ,$36.99 
318,2/15/2021,$353.99 ,$48.99 
319,2/15/2021,$313.99 ,$44.99 
320,2/15/2021,$313.99 ,$44.99 
321,2/15/2021,$432.99 ,$40.99 
322,2/15/2021,$432.99 ,$40.99 
323,2/15/2021,$537.99 ,$44.99 
324,2/15/2021,$252.99 ,$40.99 
325,2/15/2021,$432.99 ,$40.99 
326,2/15/2021,$172.99 ,$32.99 
327,2/15/2021,$252.99 ,$40.99 
328,2/15/2021,$301.99 ,$36.99 
329,2/15/2021,$301.99 ,$36.99 
330,2/15/2021,$172.99 ,$32.99 
331,2/15/2021,$537.99 ,$44.99 
332,2/15/2021,$177.99 ,$36.99 
333,2/15/2021,$177.99 ,$36.99 
334,2/15/2021,$353.99 ,$48.99 
335,2/15/2021,$301.99 ,$36.99 
336,2/15/2021,$252.99 ,$40.99 
337,2/15/2021,$353.99 ,$48.99 
338,2/15/2021,$252.99 ,$40.99 
339,2/15/2021,$177.99 ,$36.99 
340,2/15/2021,$172.99 ,$32.99 
341,2/15/2021,$301.99 ,$36.99 
342,2/15/2021,$432.99 ,$40.99 
343,2/15/2021,$252.99 ,$40.99 
344,2/15/2021,$432.99 ,$40.99 
345,2/15/2021,$252.99 ,$40.99 
346,2/15/2021,$301.99 ,$36.99 
347,2/15/2021,$432.99 ,$40.99 
348,2/15/2021,$177.99 ,$36.99 
349,2/15/2021,$313.99 ,$44.99 
350,2/15/2021,$172.99 ,$32.99 
351,2/15/2021,$252.99 ,$40.99 
352,2/15/2021,$432.99 ,$40.99 
353,2/15/2021,$177.99 ,$36.99 
354,2/15/2021,$537.99 ,$44.99 
355,2/15/2021,$177.99 ,$36.99 
356,2/15/2021,$301.99 ,$36.99 
357,2/15/2021,$353.99 ,$48.99 
358,2/15/2021,$172.99 ,$32.99 
359,2/15/2021,$177.99 ,$36.99 
360,2/15/2021,$92.99 ,$32.99 
361,2/15/2021,$252.99 ,$40.99 
362,2/15/2021,$92.99 ,$32.99 
363,2/15/2021,$252.99 ,$40.99 
364,2/15/2021,$301.99 ,$36.99 
365,2/15/2021,$353.99 ,$48.99 
366,2/15/2021,$172.99 ,$32.99 
367,2/15/2021,$432.99 ,$40.99 
368,2/15/2021,$313.99 ,$44.99 
369,2/15/2021,$353.99 ,$48.99 
370,2/15/2021,$92.99 ,$32.99 
371,2/15/2021,$301.99 ,$36.99 
372,2/15/2021,$537.99 ,$44.99 
373,2/15/2021,$92.99 ,$32.99 
374,2/15/2021,$177.99 ,$36.99 
375,2/15/2021,$252.99 ,$40.99 
376,2/15/2021,$432.99 ,$40.99 
378,2/15/2021,$432.99 ,$40.99 
379,2/15/2021,$432.99 ,$40.99 
380,2/15/2021,$172.99 ,$32.99 
381,2/15/2021,$537.99 ,$44.99 
382,2/15/2021,$252.99 ,$40.99 
383,2/15/2021,$252.99 ,$40.99 
384,2/15/2021,$172.99 ,$32.99 
385,2/15/2021,$252.99 ,$40.99 
386,2/15/2021,$313.99 ,$44.99 
388,2/15/2021,$432.99 ,$40.99 
390,2/15/2021,$252.99 ,$40.99 
391,2/15/2021,$172.99 ,$32.99 
392,2/15/2021,$432.99 ,$40.99 
393,2/15/2021,$172.99 ,$32.99 
394,2/15/2021,$172.99 ,$32.99 
395,2/15/2021,$301.99 ,$36.99 
396,2/15/2021,$177.99 ,$36.99 
397,2/15/2021,$432.99 ,$40.99 
399,2/15/2021,$92.99 ,$32.99 
401,2/15/2021,$301.99 ,$36.99 
402,2/15/2021,$252.99 ,$40.99 
403,2/15/2021,$252.99 ,$40.99 
404,2/15/2021,$301.99 ,$36.99 
405,2/15/2021,$252.99 ,$40.99 
406,2/15/2021,$177.99 ,$36.99 
407,2/15/2021,$353.99 ,$48.99 
408,2/15/2021,$353.99 ,$48.99 
409,2/15/2021,$172.99 ,$32.99 
410,2/15/2021,$537.99 ,$44.99 
411,2/15/2021,$177.99 ,$36.99 
412,2/15/2021,$655.99 ,$48.99 
413,2/15/2021,$301.99 ,$36.99 
414,2/15/2021,$252.99 ,$40.99 
415,2/15/2021,$313.99 ,$44.99 
416,2/15/2021,$252.99 ,$40.99 
417,2/15/2021,$432.99 ,$40.99 
418,2/15/2021,$537.99 ,$44.99 
419,2/15/2021,$92.99 ,$32.99 
420,2/15/2021,$301.99 ,$36.99 
421,2/15/2021,$177.99 ,$36.99 
422,2/15/2021,$252.99 ,$40.99 
423,2/15/2021,$252.99 ,$40.99 
424,2/15/2021,$252.99 ,$40.99 
425,2/15/2021,$252.99 ,$40.99 
426,2/15/2021,$92.99 ,$32.99 
427,2/15/2021,$537.99 ,$44.99 
428,2/15/2021,$301.99 ,$36.99 
430,2/15/2021,$432.99 ,$40.99 
431,2/15/2021,$353.99 ,$48.99 
432,2/15/2021,$432.99 ,$40.99 
433,2/15/2021,$172.99 ,$32.99 
434,2/15/2021,$172.99 ,$32.99 
435,2/15/2021,$252.99 ,$40.99 
436,2/15/2021,$432.99 ,$40.99 
437,2/15/2021,$301.99 ,$36.99 
438,2/15/2021,$177.99 ,$36.99 
439,2/15/2021,$301.99 ,$36.99 
440,2/15/2021,$92.99 ,$32.99 
441,2/15/2021,$353.99 ,$48.99 
442,2/15/2021,$313.99 ,$44.99 
444,2/15/2021,$252.99 ,$40.99 
445,2/15/2021,$301.99 ,$36.99 
446,2/15/2021,$177.99 ,$36.99 
447,2/15/2021,$432.99 ,$40.99 
448,2/15/2021,$432.99 ,$40.99 
449,2/15/2021,$252.99 ,$40.99 
450,2/15/2021,$172.99 ,$32.99 
451,2/15/2021,$252.99 ,$40.99 
452,2/15/2021,$301.99 ,$36.99 
453,2/15/2021,$172.99 ,$32.99 
454,2/15/2021,$432.99 ,$40.99 
455,2/15/2021,$432.99 ,$40.99 
456,2/15/2021,$172.99 ,$32.99 
457,2/15/2021,$301.99 ,$36.99 
458,2/15/2021,$432.99 ,$40.99 
459,2/15/2021,$252.99 ,$40.99 
460,2/15/2021,$432.99 ,$40.99 
461,2/15/2021,$301.99 ,$36.99 
462,2/15/2021,$432.99 ,$40.99 
463,2/15/2021,$655.99 ,$48.99 
465,2/15/2021,$313.99 ,$44.99 
466,2/15/2021,$313.99 ,$44.99 
467,2/15/2021,$172.99 ,$32.99 
468,2/15/2021,$301.99 ,$36.99 
469,2/15/2021,$252.99 ,$40.99 
470,2/15/2021,$252.99 ,$40.99 
471,2/15/2021,$313.99 ,$44.99 
472,2/15/2021,$432.99 ,$40.99 
473,2/15/2021,$252.99 ,$40.99 
474,2/15/2021,$92.99 ,$32.99 
475,2/15/2021,$313.99 ,$44.99 
476,2/15/2021,$432.99 ,$40.99 
477,2/15/2021,$432.99 ,$40.99 
478,2/15/2021,$177.99 ,$36.99 
479,2/15/2021,$313.99 ,$44.99 
480,2/15/2021,$172.99 ,$32.99 
481,2/15/2021,$92.99 ,$32.99 
482,2/15/2021,$172.99 ,$32.99 
483,2/15/2021,$252.99 ,$40.99 
484,2/15/2021,$252.99 ,$40.99 
485,2/15/2021,$301.99 ,$36.99 
486,2/15/2021,$655.99 ,$48.99 
487,2/15/2021,$177.99 ,$36.99 
488,2/15/2021,$432.99 ,$40.99 
489,2/15/2021,$252.99 ,$40.99 
491,2/15/2021,$353.99 ,$48.99 
492,2/15/2021,$432.99 ,$40.99 
493,2/15/2021,$252.99 ,$40.99 
494,2/15/2021,$301.99 ,$36.99 
495,2/15/2021,$177.99 ,$36.99 
496,2/15/2021,$172.99 ,$32.99 
497,2/15/2021,$177.99 ,$36.99 
498,2/15/2021,$301.99 ,$36.99 
499,2/15/2021,$301.99 ,$36.99 
500,2/15/2021,$177.99 ,$36.99 
501,2/15/2021,$252.99 ,$40.99 
502,2/15/2021,$92.99 ,$32.99 
503,2/15/2021,$177.99 ,$36.99 
504,2/15/2021,$301.99 ,$36.99 
505,2/15/2021,$313.99 ,$44.99 
506,2/15/2021,$177.99 ,$36.99 
507,2/15/2021,$301.99 ,$36.99 
508,2/15/2021,$92.99 ,$32.99 
509,2/15/2021,$353.99 ,$48.99 
510,2/15/2021,$313.99 ,$44.99 
511,2/15/2021,$177.99 ,$36.99 
512,2/15/2021,$301.99 ,$36.99 
513,2/15/2021,$177.99 ,$36.99 
514,2/15/2021,$655.99 ,$48.99 
515,2/15/2021,$313.99 ,$44.99 
516,2/15/2021,$353.99 ,$48.99 
517,2/15/2021,$252.99 ,$40.99 
518,2/15/2021,$313.99 ,$44.99 
519,2/15/2021,$432.99 ,$40.99 
520,2/15/2021,$432.99 ,$40.99 
521,2/15/2021,$172.99 ,$32.99 
522,2/15/2021,$537.99 ,$44.99 
523,2/15/2021,$172.99 ,$32.99 
524,2/15/2021,$432.99 ,$40.99 
525,2/15/2021,$301.99 ,$36.99 
526,2/15/2021,$313.99 ,$44.99 
527,2/15/2021,$172.99 ,$32.99 
528,2/15/2021,$172.99 ,$32.99 
529,2/15/2021,$252.99 ,$40.99 
530,2/15/2021,$353.99 ,$48.99 
531,2/15/2021,$313.99 ,$44.99 
532,2/15/2021,$301.99 ,$36.99 
533,2/15/2021,$301.99 ,$36.99 
534,2/15/2021,$655.99 ,$48.99 
535,2/15/2021,$432.99 ,$40.99 
536,2/15/2021,$353.99 ,$48.99 
537,2/15/2021,$252.99 ,$40.99 
538,2/15/2021,$432.99 ,$40.99 
539,2/15/2021,$301.99 ,$36.99 
540,2/15/2021,$177.99 ,$36.99 
541,2/15/2021,$252.99 ,$40.99 
542,2/15/2021,$172.99 ,$32.99 
543,2/15/2021,$172.99 ,$32.99 
544,2/15/2021,$172.99 ,$32.99 
545,2/15/2021,$301.99 ,$36.99 
546,2/15/2021,$172.99 ,$32.99 
547,2/15/2021,$432.99 ,$40.99 
548,2/15/2021,$301.99 ,$36.99 
549,2/15/2021,$177.99 ,$36.99 
550,2/15/2021,$177.99 ,$36.99 
551,2/15/2021,$172.99 ,$32.99 
552,2/15/2021,$172.99 ,$32.99 
553,2/15/2021,$177.99 ,$36.99 
554,2/15/2021,$301.99 ,$36.99 
555,2/15/2021,$177.99 ,$36.99 
556,2/15/2021,$92.99 ,$32.99 
557,2/15/2021,$353.99 ,$48.99 
558,2/15/2021,$252.99 ,$40.99 
559,2/15/2021,$92.99 ,$32.99 
560,2/15/2021,$177.99 ,$36.99 
561,2/15/2021,$432.99 ,$40.99 
562,2/15/2021,$92.99 ,$32.99 
563,2/15/2021,$252.99 ,$40.99 
564,2/15/2021,$172.99 ,$32.99 
565,2/15/2021,$252.99 ,$40.99 
566,2/15/2021,$92.99 ,$32.99 
567,2/15/2021,$353.99 ,$48.99 
568,2/15/2021,$177.99 ,$36.99 
569,2/15/2021,$252.99 ,$40.99 
570,2/15/2021,$655.99 ,$48.99 
571,2/15/2021,$301.99 ,$36.99 
572,2/15/2021,$252.99 ,$40.99 
573,2/15/2021,$252.99 ,$40.99 
574,2/15/2021,$172.99 ,$32.99 
2,3/15/2021,$432.99 ,$40.99 
3,3/15/2021,$92.99 ,$32.99 
4,3/15/2021,$177.99 ,$36.99 
5,3/15/2021,$252.99 ,$40.99 
6,3/15/2021,$252.99 ,$40.99 
7,3/15/2021,$252.99 ,$40.99 
8,3/15/2021,$172.99 ,$32.99 
9,3/15/2021,$353.99 ,$48.99 
10,3/15/2021,$313.99 ,$44.99 
12,3/15/2021,$252.99 ,$40.99 
13,3/15/2021,$177.99 ,$36.99 
14,3/15/2021,$301.99 ,$36.99 
15,3/15/2021,$252.99 ,$40.99 
16,3/15/2021,$252.99 ,$40.99 
18,3/15/2021,$301.99 ,$36.99 
19,3/15/2021,$177.99 ,$36.99 
20,3/15/2021,$313.99 ,$44.99 
21,3/15/2021,$172.99 ,$32.99 
22,3/15/2021,$432.99 ,$40.99 
23,3/15/2021,$313.99 ,$44.99 
24,3/15/2021,$252.99 ,$40.99 
25,3/15/2021,$92.99 ,$32.99 
26,3/15/2021,$301.99 ,$36.99 
27,3/15/2021,$313.99 ,$44.99 
28,3/15/2021,$177.99 ,$36.99 
29,3/15/2021,$313.99 ,$44.99 
30,3/15/2021,$301.99 ,$36.99 
31,3/15/2021,$432.99 ,$40.99 
32,3/15/2021,$432.99 ,$40.99 
33,3/15/2021,$172.99 ,$32.99 
34,3/15/2021,$172.99 ,$32.99 
35,3/15/2021,$537.99 ,$44.99 
36,3/15/2021,$301.99 ,$36.99 
37,3/15/2021,$301.99 ,$36.99 
39,3/15/2021,$432.99 ,$40.99 
40,3/15/2021,$252.99 ,$40.99 
41,3/15/2021,$92.99 ,$32.99 
42,3/15/2021,$177.99 ,$36.99 
43,3/15/2021,$177.99 ,$36.99 
44,3/15/2021,$177.99 ,$36.99 
45,3/15/2021,$92.99 ,$32.99 
46,3/15/2021,$353.99 ,$48.99 
47,3/15/2021,$432.99 ,$40.99 
48,3/15/2021,$92.99 ,$32.99 
49,3/15/2021,$172.99 ,$32.99 
50,3/15/2021,$432.99 ,$40.99 
51,3/15/2021,$177.99 ,$36.99 
52,3/15/2021,$301.99 ,$36.99 
55,3/15/2021,$252.99 ,$40.99 
56,3/15/2021,$353.99 ,$48.99 
57,3/15/2021,$92.99 ,$32.99 
58,3/15/2021,$172.99 ,$32.99 
59,3/15/2021,$353.99 ,$48.99 
60,3/15/2021,$432.99 ,$40.99 
61,3/15/2021,$172.99 ,$32.99 
62,3/15/2021,$301.99 ,$36.99 
63,3/15/2021,$252.99 ,$40.99 
64,3/15/2021,$252.99 ,$40.99 
65,3/15/2021,$172.99 ,$32.99 
66,3/15/2021,$537.99 ,$44.99 
67,3/15/2021,$432.99 ,$40.99 
68,3/15/2021,$432.99 ,$40.99 
69,3/15/2021,$301.99 ,$36.99 
70,3/15/2021,$177.99 ,$36.99 
72,3/15/2021,$252.99 ,$40.99 
73,3/15/2021,$313.99 ,$44.99 
74,3/15/2021,$432.99 ,$40.99 
75,3/15/2021,$172.99 ,$32.99 
76,3/15/2021,$177.99 ,$36.99 
77,3/15/2021,$177.99 ,$36.99 
78,3/15/2021,$92.99 ,$32.99 
81,3/15/2021,$177.99 ,$36.99 
82,3/15/2021,$177.99 ,$36.99 
83,3/15/2021,$92.99 ,$32.99 
84,3/15/2021,$301.99 ,$36.99 
86,3/15/2021,$252.99 ,$40.99 
87,3/15/2021,$537.99 ,$44.99 
88,3/15/2021,$432.99 ,$40.99 
89,3/15/2021,$353.99 ,$48.99 
90,3/15/2021,$177.99 ,$36.99 
91,3/15/2021,$301.99 ,$36.99 
92,3/15/2021,$313.99 ,$44.99 
93,3/15/2021,$92.99 ,$32.99 
94,3/15/2021,$313.99 ,$44.99 
95,3/15/2021,$252.99 ,$40.99 
97,3/15/2021,$177.99 ,$36.99 
98,3/15/2021,$177.99 ,$36.99 
99,3/15/2021,$301.99 ,$36.99 
100,3/15/2021,$177.99 ,$36.99 
101,3/15/2021,$252.99 ,$40.99 
102,3/15/2021,$301.99 ,$36.99 
103,3/15/2021,$432.99 ,$40.99 
104,3/15/2021,$432.99 ,$40.99 
105,3/15/2021,$252.99 ,$40.99 
106,3/15/2021,$177.99 ,$36.99 
107,3/15/2021,$252.99 ,$40.99 
108,3/15/2021,$177.99 ,$36.99 
109,3/15/2021,$177.99 ,$36.99 
110,3/15/2021,$252.99 ,$40.99 
111,3/15/2021,$313.99 ,$44.99 
112,3/15/2021,$353.99 ,$48.99 
113,3/15/2021,$172.99 ,$32.99 
114,3/15/2021,$177.99 ,$36.99 
115,3/15/2021,$92.99 ,$32.99 
116,3/15/2021,$252.99 ,$40.99 
117,3/15/2021,$92.99 ,$32.99 
118,3/15/2021,$313.99 ,$44.99 
120,3/15/2021,$177.99 ,$36.99 
121,3/15/2021,$432.99 ,$40.99 
122,3/15/2021,$301.99 ,$36.99 
123,3/15/2021,$301.99 ,$36.99 
124,3/15/2021,$92.99 ,$32.99 
125,3/15/2021,$252.99 ,$40.99 
126,3/15/2021,$432.99 ,$40.99 
129,3/15/2021,$252.99 ,$40.99 
130,3/15/2021,$252.99 ,$40.99 
131,3/15/2021,$252.99 ,$40.99 
132,3/15/2021,$313.99 ,$44.99 
133,3/15/2021,$432.99 ,$40.99 
138,3/15/2021,$92.99 ,$32.99 
139,3/15/2021,$301.99 ,$36.99 
140,3/15/2021,$313.99 ,$44.99 
141,3/15/2021,$353.99 ,$48.99 
142,3/15/2021,$432.99 ,$40.99 
143,3/15/2021,$172.99 ,$32.99 
144,3/15/2021,$655.99 ,$48.99 
145,3/15/2021,$313.99 ,$44.99 
146,3/15/2021,$177.99 ,$36.99 
147,3/15/2021,$252.99 ,$40.99 
148,3/15/2021,$252.99 ,$40.99 
149,3/15/2021,$172.99 ,$32.99 
150,3/15/2021,$301.99 ,$36.99 
151,3/15/2021,$252.99 ,$40.99 
152,3/15/2021,$177.99 ,$36.99 
153,3/15/2021,$537.99 ,$44.99 
155,3/15/2021,$92.99 ,$32.99 
156,3/15/2021,$177.99 ,$36.99 
157,3/15/2021,$92.99 ,$32.99 
158,3/15/2021,$92.99 ,$32.99 
160,3/15/2021,$252.99 ,$40.99 
161,3/15/2021,$252.99 ,$40.99 
162,3/15/2021,$177.99 ,$36.99 
163,3/15/2021,$252.99 ,$40.99 
165,3/15/2021,$432.99 ,$40.99 
166,3/15/2021,$432.99 ,$40.99 
167,3/15/2021,$537.99 ,$44.99 
168,3/15/2021,$353.99 ,$48.99 
169,3/15/2021,$172.99 ,$32.99 
170,3/15/2021,$177.99 ,$36.99 
171,3/15/2021,$252.99 ,$40.99 
173,3/15/2021,$301.99 ,$36.99 
174,3/15/2021,$432.99 ,$40.99 
175,3/15/2021,$301.99 ,$36.99 
176,3/15/2021,$172.99 ,$32.99 
177,3/15/2021,$432.99 ,$40.99 
178,3/15/2021,$92.99 ,$32.99 
179,3/15/2021,$301.99 ,$36.99 
180,3/15/2021,$432.99 ,$40.99 
181,3/15/2021,$252.99 ,$40.99 
182,3/15/2021,$252.99 ,$40.99 
184,3/15/2021,$172.99 ,$32.99 
185,3/15/2021,$313.99 ,$44.99 
186,3/15/2021,$177.99 ,$36.99 
188,3/15/2021,$172.99 ,$32.99 
189,3/15/2021,$301.99 ,$36.99 
190,3/15/2021,$301.99 ,$36.99 
191,3/15/2021,$252.99 ,$40.99 
192,3/15/2021,$432.99 ,$40.99 
194,3/15/2021,$313.99 ,$44.99 
195,3/15/2021,$177.99 ,$36.99 
196,3/15/2021,$301.99 ,$36.99 
198,3/15/2021,$432.99 ,$40.99 
199,3/15/2021,$172.99 ,$32.99 
200,3/15/2021,$177.99 ,$36.99 
201,3/15/2021,$252.99 ,$40.99 
203,3/15/2021,$432.99 ,$40.99 
204,3/15/2021,$92.99 ,$32.99 
205,3/15/2021,$353.99 ,$48.99 
206,3/15/2021,$92.99 ,$32.99 
207,3/15/2021,$301.99 ,$36.99 
211,3/15/2021,$177.99 ,$36.99 
212,3/15/2021,$252.99 ,$40.99 
213,3/15/2021,$655.99 ,$48.99 
214,3/15/2021,$177.99 ,$36.99 
215,3/15/2021,$177.99 ,$36.99 
216,3/15/2021,$177.99 ,$36.99 
217,3/15/2021,$432.99 ,$40.99 
218,3/15/2021,$172.99 ,$32.99 
219,3/15/2021,$92.99 ,$32.99 
220,3/15/2021,$301.99 ,$36.99 
221,3/15/2021,$92.99 ,$32.99 
222,3/15/2021,$353.99 ,$48.99 
223,3/15/2021,$301.99 ,$36.99 
224,3/15/2021,$252.99 ,$40.99 
225,3/15/2021,$537.99 ,$44.99 
226,3/15/2021,$301.99 ,$36.99 
227,3/15/2021,$252.99 ,$40.99 
228,3/15/2021,$301.99 ,$36.99 
229,3/15/2021,$92.99 ,$32.99 
230,3/15/2021,$301.99 ,$36.99 
231,3/15/2021,$252.99 ,$40.99 
232,3/15/2021,$432.99 ,$40.99 
234,3/15/2021,$353.99 ,$48.99 
235,3/15/2021,$252.99 ,$40.99 
237,3/15/2021,$313.99 ,$44.99 
238,3/15/2021,$252.99 ,$40.99 
239,3/15/2021,$252.99 ,$40.99 
240,3/15/2021,$252.99 ,$40.99 
241,3/15/2021,$655.99 ,$48.99 
242,3/15/2021,$92.99 ,$32.99 
243,3/15/2021,$432.99 ,$40.99 
244,3/15/2021,$252.99 ,$40.99 
245,3/15/2021,$177.99 ,$36.99 
246,3/15/2021,$537.99 ,$44.99 
247,3/15/2021,$252.99 ,$40.99 
248,3/15/2021,$301.99 ,$36.99 
249,3/15/2021,$172.99 ,$32.99 
250,3/15/2021,$301.99 ,$36.99 
251,3/15/2021,$313.99 ,$44.99 
252,3/15/2021,$432.99 ,$40.99 
253,3/15/2021,$432.99 ,$40.99 
254,3/15/2021,$301.99 ,$36.99 
255,3/15/2021,$252.99 ,$40.99 
257,3/15/2021,$252.99 ,$40.99 
258,3/15/2021,$172.99 ,$32.99 
259,3/15/2021,$301.99 ,$36.99 
260,3/15/2021,$252.99 ,$40.99 
261,3/15/2021,$301.99 ,$36.99 
262,3/15/2021,$432.99 ,$40.99 
263,3/15/2021,$252.99 ,$40.99 
264,3/15/2021,$432.99 ,$40.99 
265,3/15/2021,$301.99 ,$36.99 
266,3/15/2021,$172.99 ,$32.99 
267,3/15/2021,$432.99 ,$40.99 
268,3/15/2021,$301.99 ,$36.99 
270,3/15/2021,$313.99 ,$44.99 
271,3/15/2021,$252.99 ,$40.99 
272,3/15/2021,$537.99 ,$44.99 
273,3/15/2021,$252.99 ,$40.99 
274,3/15/2021,$252.99 ,$40.99 
275,3/15/2021,$252.99 ,$40.99 
276,3/15/2021,$432.99 ,$40.99 
277,3/15/2021,$177.99 ,$36.99 
278,3/15/2021,$353.99 ,$48.99 
279,3/15/2021,$177.99 ,$36.99 
280,3/15/2021,$172.99 ,$32.99 
281,3/15/2021,$252.99 ,$40.99 
282,3/15/2021,$313.99 ,$44.99 
283,3/15/2021,$432.99 ,$40.99 
284,3/15/2021,$172.99 ,$32.99 
285,3/15/2021,$353.99 ,$48.99 
286,3/15/2021,$301.99 ,$36.99 
287,3/15/2021,$177.99 ,$36.99 
288,3/15/2021,$313.99 ,$44.99 
289,3/15/2021,$301.99 ,$36.99 
290,3/15/2021,$313.99 ,$44.99 
291,3/15/2021,$177.99 ,$36.99 
292,3/15/2021,$301.99 ,$36.99 
293,3/15/2021,$301.99 ,$36.99 
294,3/15/2021,$301.99 ,$36.99 
295,3/15/2021,$252.99 ,$40.99 
296,3/15/2021,$313.99 ,$44.99 
297,3/15/2021,$92.99 ,$32.99 
299,3/15/2021,$252.99 ,$40.99 
300,3/15/2021,$177.99 ,$36.99 
301,3/15/2021,$252.99 ,$40.99 
303,3/15/2021,$301.99 ,$36.99 
