ID,ShipmentID,MealKitID
2139,847,10
2140,848,23
2141,848,6
2142,848,14
2143,896,25
2144,896,22
2145,896,5
2146,896,21
2147,849,12
2148,849,21
2149,924,13
2150,924,8
2151,924,5
2152,924,29
2153,850,23
2154,850,25
2155,850,3
2156,851,27
2157,851,30
2158,851,24
2159,852,2
2160,852,15
2161,853,12
2162,853,11
2163,853,20
2164,925,22
2165,907,11
2166,908,3
2167,854,14
2168,909,25
2169,909,14
2170,926,15
2171,926,12
2172,855,13
2173,855,29
2174,910,24
2175,910,28
2176,910,1
2177,856,27
2178,857,10
2179,857,14
2180,858,17
2181,858,15
2182,927,20
2183,927,10
2184,897,22
2185,897,26
2186,897,15
2187,897,29
2188,859,2
2189,859,30
2190,860,26
2191,898,4
2192,898,15
2193,898,8
2194,898,15
2195,898,22
2196,861,15
2197,861,16
2198,861,29
2199,928,12
2200,928,17
2201,928,12
2202,928,15
2203,928,23
2204,862,18
2205,862,14
2206,862,8
2207,862,30
2208,862,30
2209,863,8
2210,863,18
2211,899,18
2212,899,17
2213,864,23
2214,864,30
2215,911,17
2216,865,16
2217,912,6
2218,912,16
2219,866,1
2220,866,16
2221,866,25
2222,900,16
2223,900,22
2224,900,10
2225,901,28
2226,901,12
2227,867,23
2228,867,1
2229,867,15
2230,868,25
2231,868,20
2232,868,17
2233,929,20
2234,929,26
2235,869,1
2236,869,17
2237,870,13
2238,870,6
2239,871,29
2240,913,6
2241,913,2
2242,872,16
2243,872,7
2244,872,13
2245,872,7
2246,872,29
2247,930,14
2248,930,8
2249,873,18
2250,873,15
2251,873,15
2252,873,19
2253,931,21
2254,931,30
2255,931,16
2256,914,11
2257,914,17
2258,914,28
2259,874,16
2260,874,1
2261,875,22
2262,875,8
2263,875,5
2264,915,3
2265,915,4
2266,876,6
2267,876,9
2268,877,1
2269,877,5
2270,902,3
2271,902,5
2272,902,19
2273,878,14
2274,878,4
2275,879,14
2276,879,28
2277,879,25
2278,916,8
2279,916,5
2280,916,19
2281,880,21
2282,903,1
2283,903,19
2284,932,10
2285,917,1
2286,917,23
2287,881,25
2288,882,5
2289,882,9
2290,882,16
2291,883,11
2292,883,2
2293,883,22
2294,918,16
2295,918,4
2296,884,6
2297,884,2
2298,884,6
2299,885,27
2300,885,7
2301,885,18
2302,886,10
2303,886,20
2304,886,17
2305,828,13
2306,828,1
2307,828,24
2308,829,2
2309,829,28
2310,829,5
2311,829,12
2312,933,24
2313,887,15
2314,887,4
2315,887,7
2316,888,3
2317,888,14
2318,888,9
2319,888,5
2320,889,9
2321,889,14
2322,934,20
2323,934,26
2324,934,6
2325,934,6
2326,890,11
2327,890,7
2328,890,19
2329,890,21
2330,890,9
2331,891,22
2332,891,20
2333,891,13
2334,891,12
2335,1014,19
2336,938,20
2337,938,19
2338,938,12
2339,939,18
2340,939,14
2341,940,21
2342,940,17
2343,940,19
2344,941,14
2345,941,4
2346,1015,13
2347,1015,12
2348,1015,29
2349,1015,25
2350,1015,25
2351,942,5
2352,942,15
2353,942,29
2354,943,12
2355,943,5
2356,943,20
2357,944,23
2358,944,2
2359,945,28
2360,945,19
2361,1031,28
2362,1031,6
2363,1031,16
2364,946,10
2365,946,28
2366,1016,1
2367,1016,7
2368,947,6
2369,947,25
2370,947,23
2371,948,18
2372,949,9
2373,949,22
2374,949,28
2375,949,23
2376,950,12
2377,950,16
2378,951,27
2379,951,14
2380,952,28
2381,952,7
2382,952,9
2383,952,17
2384,953,2
2385,953,2
2386,953,3
2387,954,21
2388,954,10
2389,955,1
2390,955,30
2391,955,9
2392,956,13
2393,956,29
2394,957,14
2395,957,21
2396,958,2
2397,959,4
2398,1017,13
2399,1017,10
2400,1017,12
2401,960,24
2402,961,10
2403,961,6
2404,961,7
2405,961,20
2406,961,2
2407,962,25
2408,963,3
2409,963,19
2410,963,4
2411,963,15
2412,963,18
2413,1018,8
2414,1018,2
2415,935,13
2416,1019,7
2417,1019,29
2418,1019,3
2419,1019,19
2420,964,12
2421,965,16
2422,965,28
2423,965,23
2424,1032,3
2425,1032,11
2426,1033,26
2427,1033,18
2428,1033,10
2429,1033,17
2430,966,23
2431,966,17
2432,966,13
2433,967,13
2434,967,6
2435,1034,22
2436,1034,24
2437,1034,14
2438,1003,14
2439,1003,28
2440,1003,23
2441,1035,16
2442,968,20
2443,968,16
2444,968,10
2445,969,19
2446,969,12
2447,969,24
2448,1036,16
2449,1036,21
2450,1037,30
2451,1037,16
2452,1020,1
2453,1020,20
2454,1020,23
2455,970,20
2456,970,12
2457,970,12
2458,1004,24
2459,1004,20
2460,1004,2
2461,971,2
2462,971,3
2463,971,14
2464,972,17
2465,972,4
2466,972,13
2467,973,5
2468,973,28
2469,973,14
2470,1038,11
2471,974,17
2472,975,15
2473,975,16
2474,975,25
2475,975,10
2476,975,18
2477,1021,14
2478,1021,23
2479,976,15
2480,976,29
2481,977,26
2482,1022,20
2483,1022,1
2484,1022,13
2485,978,11
2486,978,18
2487,979,15
2488,979,25
2489,979,26
2490,979,24
2491,936,10
2492,1039,4
2493,1039,24
2494,1039,14
2495,1039,21
2496,1005,15
2497,1005,14
2498,1023,7
2499,1023,6
2500,1023,24
2501,1023,10
2502,1024,20
2503,1024,25
2504,980,9
2505,980,10
2506,980,28
2507,1025,8
2508,1025,21
2509,1025,23
2510,1025,2
2511,981,9
2512,981,2
2513,1026,23
2514,1026,8
2515,982,8
2516,982,16
2517,1040,17
2518,1040,14
2519,983,16
2520,983,27
2521,984,12
2522,984,24
2523,984,29
2524,985,28
2525,985,12
2526,985,29
2527,937,13
2528,937,29
2529,937,27
2530,986,30
2531,986,4
2532,987,24
2533,987,6
2534,987,24
2535,987,18
2536,988,6
2537,988,14
2538,989,3
2539,989,3
2540,989,9
2541,990,7
2542,990,24
2543,990,11
2544,1027,4
2545,1027,18
2546,1027,9
2547,1006,18
2548,1006,24
2549,1007,9
2550,1041,14
2551,991,11
2552,991,25
2553,991,29
2554,1008,18
2555,1008,17
2556,992,1
2557,992,1
2558,1009,14
2559,993,21
2560,1042,1
2561,1042,18
2562,994,19
2563,994,8
2564,995,21
2565,1028,20
2566,1028,16
2567,1028,29
2568,1028,4
2569,1010,17
2570,1010,29
2571,1010,17
2572,1010,26
2573,996,2
2574,996,12
2575,997,24
2576,997,7
2577,997,19
2578,998,24
2579,998,1
2580,998,23
2581,1043,18
2582,1043,12
2583,1043,9
2584,1029,23
2585,1029,25
2586,1029,7
2587,1029,30
2588,1029,15
2589,999,24
2590,999,9
2591,999,2
2592,999,22
2593,1030,6
2594,1030,6
2595,1030,2
2596,1030,3
2597,1030,19
2598,1000,23
2599,1001,20
2600,1001,9
2601,1002,13
2602,1002,13
2603,1011,12
2604,1011,13
2605,1011,22
2606,1012,20
2607,1012,2
2608,1013,8
2609,1013,20
2610,1047,17
2611,1047,24
2612,1047,2
2613,1048,1
2614,1048,18
2615,1048,23
2616,1048,1
2617,1049,7
2618,1049,29
2619,1049,4
2620,1050,26
2621,1050,25
2622,1050,16
2623,1051,20
2624,1052,11
2625,1052,29
2626,1052,10
2627,1052,7
2628,1108,29
2629,1108,28
2630,1109,6
2631,1109,12
2632,1109,13
2633,1136,18
2634,1053,28
2635,1054,11
2636,1054,30
2637,1055,21
2638,1055,6
2639,1055,21
2640,1055,30
2641,1055,2
2642,1110,22
2643,1110,8
2644,1110,17
2645,1125,1
2646,1125,8
2647,1137,13
2648,1137,2
2649,1137,12
2650,1126,20
2651,1126,2
2652,1056,17
2653,1056,22
2654,1057,3
2655,1057,11
2656,1058,12
2657,1058,8
2658,1058,10
2659,1058,23
2660,1059,14
2661,1059,8
2662,1059,30
2663,1060,2
2664,1060,6
2665,1138,23
2666,1061,2
2667,1061,10
2668,1062,8
2669,1062,10
2670,1062,12
2671,1063,5
2672,1063,8
2673,1063,3
2674,1063,4
2675,1111,8
2676,1111,3
2677,1111,1
2678,1064,19
2679,1064,28
2680,1065,16
2681,1065,24
2682,1065,26
2683,1065,9
2684,1066,2
2685,1066,26
2686,1067,25
2687,1067,3
2688,1067,5
2689,1127,16
2690,1127,22
2691,1127,29
2692,1139,7
2693,1139,29
2694,1140,26
2695,1140,30
2696,1128,12
2697,1128,5
2698,1129,23
2699,1129,2
2700,1129,3
2701,1141,4
2702,1141,14
2703,1141,13
2704,1068,8
2705,1068,18
2706,1068,22
2707,1142,15
2708,1142,6
2709,1069,9
2710,1069,16
2711,1070,15
2712,1130,17
2713,1130,27
2714,1130,19
2715,1130,10
2716,1112,20
2717,1112,14
2718,1113,12
2719,1113,30
2720,1071,28
2721,1143,8
2722,1143,17
2723,1072,18
2724,1072,7
2725,1072,17
2726,1073,22
2727,1073,1
2728,1073,8
2729,1074,1
2730,1074,7
2731,1074,5
2732,1074,22
2733,1074,14
2734,1075,8
2735,1075,5
2736,1075,26
2737,1131,6
2738,1131,21
2739,1131,8
2740,1076,24
2741,1076,29
2742,1076,13
2743,1076,2
2744,1077,29
2745,1078,25
2746,1044,4
2747,1079,20
2748,1079,6
2749,1045,16
2750,1045,9
2751,1045,12
2752,1132,2
2753,1132,14
2754,1080,4
2755,1080,5
2756,1080,27
2757,1081,12
2758,1081,24
2759,1082,19
2760,1144,14
2761,1144,5
2762,1083,17
2763,1083,5
2764,1083,13
2765,1083,24
2766,1083,23
2767,1114,9
2768,1114,17
2769,1114,10
2770,1133,1
2771,1145,10
2772,1145,22
2773,1084,6
2774,1084,3
2775,1085,26
2776,1085,27
2777,1085,24
2778,1146,26
2779,1146,12
2780,1086,23
2781,1086,4
2782,1147,4
2783,1147,17
2784,1115,13
2785,1115,12
2786,1087,28
2787,1087,7
2788,1088,18
2789,1088,16
2790,1088,9
2791,1089,2
2792,1116,14
2793,1116,11
2794,1116,2
2795,1117,28
2796,1117,8
2797,1090,5
2798,1090,11
2799,1090,22
2800,1091,7
2801,1092,7
2802,1092,16
2803,1093,14
2804,1093,1
2805,1093,23
2806,1093,2
2807,1093,2
2808,1094,15
2809,1094,20
2810,1094,16
2811,1148,11
2812,1148,23
2813,1148,29
2814,1148,7
2815,1118,18
2816,1118,5
2817,1149,9
2818,1149,19
2819,1095,14
2820,1119,13
2821,1119,4
2822,1119,24
2823,1150,15
2824,1150,7
2825,1150,29
2826,1120,10
2827,1120,29
2828,1120,6
2829,1120,17
2830,1096,20
2831,1097,13
2832,1097,25
2833,1046,1
2834,1046,19
2835,1046,7
2836,1046,23
2837,1134,5
2838,1134,24
2839,1098,27
2840,1098,27
2841,1098,18
2842,1099,4
2843,1099,21
2844,1099,14
2845,1099,18
2846,1100,7
2847,1100,11
2848,1101,8
2849,1101,5
2850,1101,25
2851,1102,23
2852,1102,14
2853,1102,12
2854,1103,30
2855,1103,8
2856,1103,23
2857,1151,16
2858,1151,3
2859,1151,10
2860,1151,23
2861,1151,9
2862,1104,9
2863,1121,13
2864,1121,7
2865,1121,3
2866,1121,1
2867,1121,9
2868,1122,12
2869,1135,22
2870,1135,22
2871,1123,7
2872,1123,3
2873,1123,30
2874,1105,5
2875,1105,12
2876,1105,16
2877,1105,5
2878,1124,24
2879,1124,27
2880,1124,3
2881,1106,3
2882,1106,2
2883,1107,7
2884,1152,12
2885,1155,22
2886,1155,7
2887,1155,5
2888,1156,22
2889,1156,20
2890,1257,20
2891,1257,15
2892,1245,15
2893,1245,17
2894,1245,14
2895,1157,3
2896,1157,17
2897,1158,7
2898,1158,6
2899,1158,4
2900,1258,1
2901,1258,18
2902,1258,27
2903,1258,26
2904,1258,5
2905,1159,13
2906,1159,25
2907,1159,28
2908,1159,8
2909,1246,25
2910,1275,1
2911,1275,24
2912,1160,26
2913,1160,27
2914,1160,16
2915,1160,24
2916,1259,4
2917,1259,3
2918,1259,16
2919,1161,7
2920,1161,12
2921,1161,5
2922,1162,25
2923,1162,26
2924,1162,11
2925,1163,20
2926,1163,3
2927,1247,7
2928,1247,13
2929,1164,11
2930,1164,13
2931,1164,23
2932,1165,9
2933,1165,7
2934,1276,14
2935,1276,9
2936,1276,25
2937,1260,5
2938,1261,29
2939,1261,5
2940,1248,25
2941,1248,26
2942,1249,18
2943,1249,22
2944,1249,6
2945,1166,6
2946,1166,11
2947,1167,8
2948,1167,29
2949,1167,20
2950,1167,2
2951,1168,13
2952,1168,12
2953,1169,13
2954,1169,1
2955,1169,3
2956,1277,5
2957,1277,30
2958,1170,3
2959,1170,11
2960,1171,3
2961,1171,16
2962,1171,6
2963,1172,28
2964,1172,1
2965,1172,6
2966,1173,3
2967,1173,28
2968,1173,23
2969,1174,8
2970,1174,18
2971,1278,10
2972,1278,10
2973,1278,26
2974,1279,23
2975,1250,5
2976,1250,28
2977,1175,10
2978,1175,26
2979,1176,22
2980,1177,30
2981,1177,25
2982,1178,9
2983,1178,28
2984,1178,6
2985,1178,6
2986,1179,13
2987,1180,30
2988,1180,20
2989,1180,3
2990,1181,5
2991,1181,16
2992,1262,27
2993,1262,8
2994,1262,26
2995,1262,9
2996,1262,14
2997,1182,21
2998,1263,14
2999,1263,26
3000,1183,20
3001,1183,27
3002,1183,7
3003,1183,9
3004,1184,28
3005,1185,3
3006,1185,6
3007,1185,27
3008,1185,16
3009,1186,22
3010,1186,25
3011,1186,10
3012,1186,20
3013,1187,14
3014,1188,7
3015,1188,20
3016,1251,15
3017,1251,26
3018,1189,22
3019,1189,12
3020,1189,23
3021,1190,5
3022,1190,3
3023,1191,15
3024,1192,29
3025,1192,25
3026,1193,4
3027,1193,27
3028,1194,7
3029,1280,3
3030,1280,9
3031,1280,22
3032,1264,2
3033,1195,29
3034,1195,27
3035,1195,27
3036,1195,22
3037,1252,21
3038,1252,12
3039,1196,12
3040,1196,20
3041,1196,13
3042,1196,16
3043,1196,13
3044,1197,13
3045,1197,11
3046,1253,16
3047,1253,20
3048,1253,2
3049,1253,1
3050,1253,2
3051,1265,5
3052,1265,23
3053,1265,27
3054,1198,27
3055,1198,18
3056,1198,2
3057,1198,26
3058,1254,23
3059,1254,25
3060,1254,16
3061,1153,20
3062,1153,28
3063,1199,17
3064,1199,29
3065,1266,30
3066,1266,12
3067,1266,6
3068,1200,27
3069,1200,5
3070,1200,14
3071,1201,21
3072,1201,5
3073,1202,11
3074,1202,5
3075,1281,15
3076,1281,24
3077,1281,11
3078,1203,15
3079,1203,17
3080,1203,17
3081,1282,20
3082,1282,6
3083,1267,21
3084,1267,20
3085,1267,2
3086,1267,24
3087,1283,25
3088,1283,22
3089,1283,29
3090,1268,17
3091,1268,4
3092,1204,6
3093,1205,5
3094,1205,4
3095,1205,20
3096,1205,16
3097,1205,4
3098,1255,3
3099,1255,14
3100,1255,20
3101,1206,8
3102,1206,20
3103,1207,12
3104,1207,5
3105,1207,6
3106,1208,25
3107,1208,5
3108,1208,30
3109,1284,18
3110,1209,26
3111,1209,6
3112,1209,13
3113,1209,15
3114,1285,9
3115,1285,29
3116,1285,10
3117,1210,6
3118,1210,28
3119,1211,30
3120,1211,26
3121,1211,28
3122,1212,7
3123,1212,11
3124,1212,18
3125,1213,13
3126,1214,5
3127,1214,6
3128,1214,6
3129,1214,23
3130,1269,19
3131,1256,30
3132,1256,28
3133,1256,14
3134,1215,3
3135,1215,7
3136,1215,6
3137,1270,1
3138,1270,30
3139,1286,1
3140,1286,13
3141,1216,16
3142,1216,17
3143,1216,1
3144,1217,7
3145,1218,20
3146,1219,27
3147,1220,28
3148,1220,19
3149,1220,12
3150,1271,26
3151,1221,2
3152,1221,16
3153,1221,11
3154,1222,9
3155,1222,10
3156,1222,26
3157,1222,5
3158,1222,25
3159,1223,16
3160,1223,8
3161,1224,18
3162,1225,7
3163,1225,5
3164,1225,1
3165,1225,13
3166,1226,5
3167,1226,9
3168,1226,16
3169,1227,10
3170,1228,14
3171,1229,2
3172,1229,7
3173,1229,22
3174,1287,6
3175,1230,17
3176,1230,28
3177,1231,2
3178,1231,5
3179,1232,7
3180,1232,13
3181,1232,8
3182,1233,1
3183,1233,27
3184,1234,17
3185,1234,19
3186,1288,28
3187,1288,13
3188,1288,5
3189,1288,4
3190,1235,11
3191,1235,8
3192,1236,27
3193,1236,5
3194,1236,8
3195,1237,30
3196,1237,28
3197,1154,8
3198,1154,1
3199,1154,1
3200,1238,7
3201,1238,6
3202,1238,5
3203,1238,11
3204,1238,11
3205,1239,2
3206,1239,25
3207,1239,8
3208,1239,21
3209,1239,15
3210,1240,11
3211,1240,13
3212,1240,18
3213,1241,10
3214,1241,14
3215,1241,25
3216,1242,15
3217,1242,10
3218,1242,29
3219,1289,17
3220,1289,17
3221,1243,6
3222,1243,22
3223,1243,17
3224,1243,23
3225,1272,13
3226,1272,4
3227,1244,12
3228,1244,16
3229,1244,5
3230,1244,9
3231,1273,18
3232,1274,6
3233,1274,15
3234,1274,6
3235,1293,24
3236,1293,21
3237,1412,14
3238,1412,3
3239,1412,20
3240,1412,4
3241,1294,20
3242,1294,22
3243,1294,24
3244,1413,4
3245,1413,20
3246,1295,9
3247,1295,3
3248,1296,23
3249,1296,11
3250,1296,29
3251,1396,2
3252,1396,14
3253,1396,24
3254,1396,12
3255,1297,5
3256,1297,2
3257,1414,3
3258,1414,22
3259,1414,6
3260,1414,20
3261,1414,16
3262,1381,23
3263,1381,28
3264,1298,14
3265,1298,29
3266,1298,29
3267,1299,12
3268,1299,2
3269,1299,6
3270,1300,1
3271,1300,1
3272,1300,13
3273,1300,15
3274,1300,29
3275,1301,3
3276,1302,9
3277,1302,8
3278,1302,8
3279,1302,16
3280,1382,21
3281,1382,29
3282,1382,9
3283,1303,6
3284,1303,1
3285,1303,13
3286,1303,15
3287,1303,17
3288,1304,28
3289,1304,5
3290,1304,2
3291,1304,25
3292,1305,15
3293,1397,16
3294,1397,10
3295,1397,19
3296,1415,18
3297,1415,29
3298,1383,21
3299,1383,14
3300,1398,26
3301,1398,25
3302,1398,8
3303,1399,27
3304,1399,9
3305,1306,1
3306,1306,10
3307,1307,21
3308,1307,5
3309,1290,11
3310,1290,8
3311,1290,13
3312,1308,20
3313,1309,11
3314,1309,9
3315,1400,9
3316,1400,14
3317,1400,8
3318,1416,12
3319,1416,22
3320,1416,21
3321,1416,12
3322,1310,5
3323,1310,18
3324,1310,24
3325,1310,25
3326,1417,26
3327,1417,17
3328,1417,20
3329,1418,14
3330,1311,19
3331,1311,6
3332,1419,24
3333,1419,19
3334,1312,9
3335,1312,28
3336,1313,7
3337,1313,18
3338,1313,7
3339,1314,9
3340,1314,18
3341,1315,8
3342,1315,15
3343,1315,8
3344,1316,1
3345,1316,20
3346,1316,5
3347,1317,25
3348,1317,4
3349,1317,20
3350,1384,13
3351,1384,3
3352,1420,14
3353,1318,5
3354,1319,3
3355,1319,17
3356,1319,27
3357,1319,1
3358,1320,19
3359,1321,19
3360,1322,27
3361,1323,6
3362,1323,29
3363,1323,22
3364,1324,7
3365,1324,12
3366,1324,30
3367,1324,23
3368,1325,17
3369,1325,5
3370,1325,26
3371,1385,19
3372,1385,14
3373,1421,20
3374,1421,13
3375,1326,1
3376,1326,29
3377,1327,24
3378,1327,18
3379,1327,18
3380,1328,8
3381,1328,10
3382,1328,25
3383,1329,29
3384,1330,8
3385,1330,27
3386,1331,22
3387,1332,7
3388,1332,15
3389,1332,12
3390,1401,7
3391,1291,21
3392,1291,1
3393,1291,4
3394,1291,4
3395,1333,2
3396,1333,15
3397,1333,28
3398,1402,16
3399,1402,12
3400,1334,6
3401,1334,10
3402,1334,14
3403,1334,3
3404,1335,13
3405,1335,9
3406,1335,2
3407,1386,8
3408,1336,10
3409,1336,21
3410,1387,30
3411,1387,25
3412,1337,3
3413,1337,7
3414,1337,13
3415,1388,10
3416,1388,30
3417,1388,19
3418,1338,21
3419,1338,30
3420,1339,1
3421,1339,11
3422,1422,2
3423,1422,23
3424,1422,30
3425,1423,13
3426,1423,8
3427,1423,9
3428,1340,18
3429,1340,18
3430,1341,19
3431,1341,3
3432,1342,4
3433,1342,1
3434,1342,9
3435,1342,14
3436,1342,18
3437,1343,14
3438,1344,2
3439,1344,6
3440,1344,19
3441,1345,10
3442,1345,17
3443,1346,2
3444,1346,2
3445,1346,12
3446,1346,27
3447,1389,7
3448,1389,13
3449,1347,27
3450,1347,24
3451,1347,12
3452,1348,5
3453,1349,7
3454,1349,4
3455,1349,11
3456,1390,28
3457,1390,15
3458,1390,1
3459,1390,3
3460,1390,9
3461,1391,18
3462,1403,22
3463,1403,13
3464,1403,28
3465,1350,21
3466,1350,6
3467,1350,25
3468,1351,29
3469,1351,22
3470,1351,10
3471,1352,23
3472,1404,17
3473,1404,27
3474,1404,21
3475,1353,1
3476,1353,3
3477,1353,10
3478,1354,3
3479,1354,12
3480,1354,28
3481,1355,17
3482,1355,2
3483,1355,17
3484,1424,23
3485,1424,19
3486,1424,5
3487,1424,12
3488,1424,2
3489,1356,9
3490,1356,1
3491,1357,22
3492,1358,12
3493,1358,7
3494,1358,21
3495,1359,10
3496,1359,10
3497,1359,4
3498,1359,3
3499,1360,16
3500,1361,27
3501,1361,5
3502,1361,11
3503,1392,14
3504,1392,3
3505,1362,5
3506,1362,19
3507,1362,7
3508,1362,23
3509,1363,19
3510,1363,4
3511,1364,13
3512,1365,9
3513,1365,24
3514,1365,13
3515,1365,6
3516,1405,23
3517,1366,15
3518,1366,19
3519,1406,16
3520,1425,14
3521,1425,29
3522,1425,24
3523,1425,8
3524,1367,12
3525,1367,22
3526,1368,2
3527,1368,29
3528,1407,18
3529,1407,14
3530,1408,15
3531,1408,26
3532,1409,6
3533,1369,5
3534,1369,29
3535,1370,22
3536,1370,18
3537,1410,26
3538,1410,21
3539,1371,7
3540,1371,25
3541,1371,1
3542,1371,11
3543,1371,28
3544,1411,14
3545,1411,12
3546,1411,13
3547,1372,15
3548,1372,28
3549,1372,1
3550,1373,9
3551,1373,5
3552,1373,18
3553,1373,17
3554,1373,18
3555,1374,8
3556,1374,9
3557,1374,16
3558,1393,17
3559,1393,13
3560,1394,9
3561,1394,2
3562,1375,28
3563,1375,21
3564,1375,14
3565,1292,25
3566,1292,13
3567,1292,18
3568,1376,3
3569,1377,7
3570,1377,14
3571,1378,26
3572,1378,19
3573,1379,16
3574,1379,22
3575,1379,22
3576,1379,28
3577,1426,9
3578,1426,25
3579,1395,8
3580,1395,1
3581,1395,27
3582,1380,14
3583,1380,2
3584,1380,4
3585,1540,14
3586,1540,6
3587,1541,28
3588,1541,2
3589,1431,3
3590,1431,5
3591,1431,29
3592,1432,7
3593,1432,8
3594,1432,28
3595,1432,22
3596,1432,26
3597,1433,28
3598,1433,12
3599,1433,3
3600,1433,30
3601,1433,23
3602,1434,3
3603,1434,19
3604,1435,27
3605,1435,22
3606,1435,14
3607,1547,13
3608,1547,13
3609,1436,14
3610,1436,26
3611,1436,6
3612,1436,12
3613,1548,13
3614,1548,6
3615,1548,3
3616,1437,19
3617,1437,28
3618,1437,14
3619,1438,7
3620,1438,14
3621,1438,19
3622,1427,27
3623,1427,4
3624,1427,16
3625,1439,29
3626,1439,27
3627,1440,12
3628,1440,20
3629,1441,28
3630,1441,4
3631,1442,15
3632,1442,6
3633,1442,26
3634,1549,14
3635,1549,6
3636,1549,18
3637,1549,29
3638,1550,4
3639,1550,6
3640,1443,5
3641,1443,2
3642,1428,15
3643,1428,6
3644,1428,20
3645,1542,5
3646,1542,15
3647,1542,27
3648,1543,8
3649,1444,19
3650,1445,17
3651,1446,14
3652,1446,19
3653,1446,18
3654,1522,18
3655,1522,11
3656,1522,22
3657,1447,4
3658,1447,28
3659,1448,1
3660,1448,4
3661,1448,10
3662,1448,10
3663,1523,3
3664,1523,4
3665,1523,18
3666,1449,14
3667,1449,5
3668,1449,4
3669,1551,16
3670,1551,22
3671,1551,25
3672,1524,1
3673,1524,30
3674,1524,1
3675,1524,30
3676,1450,5
3677,1450,14
3678,1451,12
3679,1451,23
3680,1452,5
3681,1452,17
3682,1453,20
3683,1453,9
3684,1453,8
3685,1454,7
3686,1454,16
3687,1454,5
3688,1455,1
3689,1455,21
3690,1455,9
3691,1455,30
3692,1456,17
3693,1456,10
3694,1457,21
3695,1457,13
3696,1458,24
3697,1458,1
3698,1552,16
3699,1552,17
3700,1459,15
3701,1459,5
3702,1460,12
3703,1460,26
3704,1460,29
3705,1460,16
3706,1461,21
3707,1462,22
3708,1462,2
3709,1462,13
3710,1463,2
3711,1463,4
3712,1463,11
3713,1464,4
3714,1464,26
3715,1465,3
3716,1465,4
3717,1465,16
3718,1465,18
3719,1466,27
3720,1467,2
3721,1467,29
3722,1467,1
3723,1468,5
3724,1468,29
3725,1468,5
3726,1469,3
3727,1469,5
3728,1525,27
3729,1525,5
3730,1525,30
3731,1470,5
3732,1470,11
3733,1526,17
3734,1526,20
3735,1526,21
3736,1526,3
3737,1553,12
3738,1553,30
3739,1553,25
3740,1553,2
3741,1553,30
3742,1471,27
3743,1471,21
3744,1472,7
3745,1472,20
3746,1473,9
3747,1554,4
3748,1554,19
3749,1554,11
3750,1474,9
3751,1474,18
3752,1474,1
3753,1474,9
3754,1475,16
3755,1475,5
3756,1527,8
3757,1527,11
3758,1528,23
3759,1528,16
3760,1528,27
3761,1544,16
3762,1544,12
3763,1476,22
3764,1477,26
3765,1477,17
3766,1477,15
3767,1477,22
3768,1529,21
3769,1529,17
3770,1529,13
3771,1478,5
3772,1478,26
3773,1478,3
3774,1479,29
3775,1479,15
3776,1480,6
3777,1481,20
3778,1555,24
3779,1555,11
3780,1555,8
3781,1555,14
3782,1556,20
3783,1482,5
3784,1482,28
3785,1482,19
3786,1483,30
3787,1483,29
3788,1483,5
3789,1530,3
3790,1530,6
3791,1484,14
3792,1484,18
3793,1484,22
3794,1485,20
3795,1485,5
3796,1545,9
3797,1545,13
3798,1486,28
3799,1486,4
3800,1487,15
3801,1488,22
3802,1488,2
3803,1557,18
3804,1557,1
3805,1557,7
3806,1489,4
3807,1489,4
3808,1490,2
3809,1490,26
3810,1491,13
3811,1491,5
3812,1492,19
3813,1493,29
3814,1493,26
3815,1493,18
3816,1531,28
3817,1532,2
3818,1532,22
3819,1532,4
3820,1532,12
3821,1532,23
3822,1494,20
3823,1494,16
3824,1558,23
3825,1558,2
3826,1533,28
3827,1533,22
3828,1533,20
3829,1546,13
3830,1546,3
3831,1546,24
3832,1495,14
3833,1496,20
3834,1496,19
3835,1497,3
3836,1497,3
3837,1497,18
3838,1497,11
3839,1498,29
3840,1498,23
3841,1498,24
3842,1499,20
3843,1500,27
3844,1500,4
3845,1534,12
3846,1534,22
3847,1501,8
3848,1501,2
3849,1501,19
3850,1502,3
3851,1503,18
3852,1504,18
3853,1504,20
3854,1504,19
3855,1504,14
3856,1429,19
3857,1429,3
3858,1429,19
